Z,N,AME2003,AME2003_sd,AME2016,AME2016_sd,JYFLTRAP2017,JYFLTRAP2017_sd,TRIUMF2018,TRIUMF2018_sd,RIKEN2018,RIKEN2018_sd,SKM*,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,UNEDF2,FRDM2012,HFB24
20,59,*,*,*,*,*,*,*,*,*,*,60.000371,63.343288,63.913387,60.974189,59.310648,61.226146,*,63.61,*
20,61,*,*,*,*,*,*,*,*,*,*,60.527728,64.078705,64.538343,61.584685,60.104368,61.847241,*,66.46,*
20,63,*,*,*,*,*,*,*,*,*,*,60.89508,64.502714,64.948655,61.963949,60.659805,62.231616,*,65.65,*
20,65,*,*,*,*,*,*,*,*,*,*,61.17757,64.739312,65.173885,62.234046,61.144303,62.473945,*,67.64,*
20,67,*,*,*,*,*,*,*,*,*,*,61.572427,65.057468,65.474386,62.652375,61.744722,62.742384,*,*,*
20,69,*,*,*,*,*,*,*,*,*,*,62.109433,65.566793,66.112687,63.284557,62.439893,63.075394,*,*,*
20,71,*,*,*,*,*,*,*,*,*,*,62.73824,66.218294,67.087427,64.015292,63.140967,63.43637,*,*,*
20,73,*,*,*,*,*,*,*,*,*,*,63.324981,66.901324,68.174025,64.733368,63.755786,63.820086,*,*,*
22,3,*,*,*,*,*,*,*,*,*,*,-13.579073,-14.510123,-15.593852,-13.864421,-13.498345,-13.110371,*,*,*
22,5,*,*,*,*,*,*,*,*,*,*,-13.700724,-14.555837,-15.468265,-13.602898,-13.378467,-12.743602,*,*,*
22,7,*,*,*,*,*,*,*,*,*,*,-13.203007,-14.021826,-14.930627,-13.14901,-12.89867,-12.317453,*,*,*
22,9,*,*,*,*,*,*,*,*,*,*,-10.963326,-12.456496,-13.765404,-12.296986,-11.615749,-11.352523,*,*,*
22,11,*,*,*,*,*,*,*,*,*,*,-7.216655,-9.544482,-10.959667,-9.870935,-9.033805,-9.078535,*,*,*
22,13,*,*,*,*,*,*,*,*,*,*,-4.555677,-6.307551,-7.290908,-6.595051,-5.881709,-6.44691,-6.839875,-6.58,-6.51
22,15,*,*,*,*,*,*,*,*,*,*,-2.017297,-2.906362,-3.637851,-3.268995,-2.421806,-3.556388,-3.918421,-3.43,-4.42
22,17,*,*,*,*,*,*,*,*,*,*,1.720443,1.080167,0.503387,0.75461,1.68488,0.512682,0.24813,0.26,0.11
22,19,*,*,2.99278,0.02795,*,*,*,*,*,*,5.597497,5.11221,4.689536,4.915813,5.903633,4.925947,4.709684,4.39,2.38
22,21,8.76129,0.0069,8.76113,0.00725,*,*,*,*,*,*,9.204715,8.902255,8.666303,8.914056,9.945272,9.198395,8.880278,9.42,8.81
22,23,15.17504,0.00097,15.17896,0.00087,*,*,*,*,*,*,12.512452,12.415913,12.418846,12.738892,13.774057,13.294304,13.175731,14.67,15.13
22,25,18.69838,0.00085,18.70313,0.00038,*,*,*,*,*,*,15.739816,15.833969,16.059303,16.450807,17.511807,17.186647,17.035806,18.35,17.29
22,27,20.79662,0.00214,20.79731,0.00222,*,*,*,*,*,*,18.854062,19.124634,19.522086,19.913128,21.044291,20.783694,20.133377,21.57,20.62
22,29,23.01653,0.00404,23.01101,0.00053,*,*,23.009478,0.00211,*,*,21.570272,22.124827,22.601935,22.943373,24.091399,23.87824,23.052558,24.55,23.43
22,31,25.54353,0.13714,25.0767,0.10005,*,*,25.126938,0.002947,*,*,23.895109,24.811092,25.324494,25.517298,26.624089,26.352759,25.567091,27.64,26.03
22,33,*,*,26.85832,0.16743,*,*,27.022238,0.052514,*,*,26.156683,27.364409,27.985321,27.950897,28.959798,28.665329,27.941735,30.35,29.15
22,35,*,*,*,*,*,*,*,*,29.843576,0.302241,28.515121,29.989166,30.711603,30.496172,31.386957,31.17915,30.539291,32.67,31.39
22,37,*,*,*,*,*,*,*,*,*,*,30.993667,32.708533,33.472726,33.124718,33.907277,33.884519,33.425813,35.55,34.98
22,39,*,*,*,*,*,*,*,*,*,*,33.487636,35.368355,36.217639,35.74405,36.40658,36.585125,36.341973,38.18,37.22
22,41,*,*,*,*,*,*,*,*,*,*,35.912111,37.912817,38.874107,38.330383,38.897296,39.188699,39.015094,40.38,39.9
22,43,*,*,*,*,*,*,*,*,*,*,38.237677,40.379814,41.434847,40.9001,41.336197,41.98573,42.009728,43.02,41.84
22,45,*,*,*,*,*,*,*,*,*,*,40.69562,42.942368,43.945716,43.661724,44.05237,44.925177,45.108666,45.3,44.55
22,47,*,*,*,*,*,*,*,*,*,*,42.971993,45.446415,46.448185,46.256337,46.573784,47.225989,47.330083,47.37,46.56
22,49,*,*,*,*,*,*,*,*,*,*,44.902344,47.488659,48.759734,48.161672,48.29814,48.700751,48.81504,49.91,48.03
22,51,*,*,*,*,*,*,*,*,*,*,46.518199,49.059072,50.48808,49.492073,49.497008,49.653341,49.954541,51.78,*
22,53,*,*,*,*,*,*,*,*,*,*,47.621485,50.350124,51.672799,50.462765,50.446572,50.443911,50.77636,53.48,*
22,55,*,*,*,*,*,*,*,*,*,*,48.554708,51.57164,52.674377,51.390846,51.387093,51.217909,51.500262,55.15,*
22,57,*,*,*,*,*,*,*,*,*,*,49.440488,52.709697,53.645352,52.318699,52.302028,52.003135,52.308656,55.35,*
22,59,*,*,*,*,*,*,*,*,*,*,50.188402,53.673935,54.533827,53.091201,53.131031,52.749366,*,56.45,*
22,61,*,*,*,*,*,*,*,*,*,*,50.889362,54.518541,55.321759,53.767649,53.860269,53.282467,*,57.74,*
22,63,*,*,*,*,*,*,*,*,*,*,51.708806,55.245383,56.056,54.482212,54.677902,53.617414,*,61.67,*
22,65,*,*,*,*,*,*,*,*,*,*,52.56346,55.8465,56.809054,55.257477,55.558972,53.888788,*,63.26,*
22,67,*,*,*,*,*,*,*,*,*,*,54.052705,56.435995,57.677228,56.037953,56.370773,54.333412,*,64.71,*
22,69,*,*,*,*,*,*,*,*,*,*,56.098154,57.127836,58.72852,56.813536,57.067034,54.930503,*,66.08,*
22,71,*,*,*,*,*,*,*,*,*,*,57.861532,58.154401,59.8832,57.577307,57.649398,55.736299,*,67.59,*
22,73,*,*,*,*,*,*,*,*,*,*,59.297077,59.408316,60.983496,58.305259,58.143644,56.640875,*,*,*
22,75,*,*,*,*,*,*,*,*,*,*,60.415597,60.535718,62.135206,59.170494,58.533951,57.360611,*,*,*
24,3,*,*,*,*,*,*,*,*,*,*,-14.05153,-14.968828,-16.037707,-14.378812,-14.169553,-13.945829,*,*,*
24,5,*,*,*,*,*,*,*,*,*,*,-14.021348,-14.824234,-15.836016,-13.944007,-13.819028,-13.176727,*,*,*
24,7,*,*,*,*,*,*,*,*,*,*,-13.868304,-14.700356,-15.679537,-13.795691,-13.63281,-12.886947,*,*,*
24,9,*,*,*,*,*,*,*,*,*,*,-12.37094,-13.413917,-14.100769,-12.586471,-12.571724,-12.188241,*,*,*
24,11,*,*,*,*,*,*,*,*,*,*,-9.485743,-10.643134,-10.910047,-10.149659,-10.248589,-10.412925,*,*,*
24,13,*,*,*,*,*,*,*,*,*,*,-6.429011,-7.701932,-7.889137,-7.565604,-7.709402,-8.008649,-8.175442,*,*
24,15,*,*,*,*,*,*,*,*,*,*,-3.480611,-4.949075,-4.966308,-4.867959,-5.085879,-5.187739,-5.074024,-6.27,-6.94
24,17,*,*,*,*,*,*,*,*,*,*,-0.498265,-1.814565,-1.890762,-1.848173,-1.641611,-2.04601,-1.627917,-2.12,-3.53
24,19,*,*,*,*,*,*,*,*,*,*,2.962384,1.885743,1.585752,1.686542,2.328884,1.512042,1.819536,0.83,0.48
24,21,4.22206,0.50305,4.77166,0.03613,*,*,*,*,*,*,6.484385,5.560118,5.405045,5.52397,6.218786,5.599865,5.976241,4.55,3.24
24,23,10.13059,0.01405,10.13068,0.00609,*,*,*,*,*,*,10.671197,9.657392,10.032146,9.938142,10.345325,10.439237,10.579902,9.09,8.73
24,25,14.97603,0.00242,14.97364,0.00225,*,*,*,*,*,*,14.510636,13.664441,14.299514,14.074407,14.254303,14.908887,14.582464,13.71,14.13
24,27,17.46795,0.00099,17.46555,0.00042,*,*,*,*,*,*,16.688398,16.466092,16.82921,16.864846,17.290134,17.730642,17.422988,17.17,16.49
24,29,20.13483,0.00114,20.1321,0.00061,*,*,20.133641,0.002129,*,*,18.717441,18.801609,19.316851,19.280939,20.045325,20.081272,19.69564,20.38,19.42
24,31,22.85659,0.10005,22.85659,0.10005,*,*,22.806353,0.002927,*,*,21.021766,21.242191,22.04942,21.754686,22.660139,22.492844,22.047232,22.69,22.03
24,33,25.43175,0.15211,25.43456,0.16161,*,*,25.270645,0.02902,*,*,23.349653,23.864887,24.697303,24.304909,25.157276,25.234506,25.157932,26.32,25.18
24,35,28.92553,0.51683,28.74807,0.33551,*,*,*,*,*,*,25.895154,26.554762,27.30051,26.946674,27.710442,28.026176,28.486002,28.89,27.84
24,37,*,*,*,*,*,*,*,*,*,*,29.089682,29.260019,29.947936,29.606714,30.292753,30.591264,31.133375,31.22,29.99
24,39,*,*,*,*,*,*,*,*,*,*,32.425126,31.920486,32.695215,32.249467,32.859266,33.235236,33.479649,33.82,32.87
24,41,*,*,*,*,*,*,*,*,*,*,35.333268,34.501483,35.353989,34.878672,35.407525,36.071142,36.404222,36.18,35.83
24,43,*,*,*,*,*,*,*,*,*,*,37.901823,37.508633,38.169669,37.821061,38.281969,39.203936,39.517047,38.62,38.3
24,45,*,*,*,*,*,*,*,*,*,*,39.775883,40.478129,41.445073,40.730152,41.026614,41.935185,41.958926,41.04,40.63
24,47,*,*,*,*,*,*,*,*,*,*,41.248701,42.718557,43.940453,43.011859,43.198231,44.014627,44.063706,43.0,42.26
24,49,*,*,*,*,*,*,*,*,*,*,42.712197,44.628886,45.51129,44.857327,45.083061,45.795368,45.837705,45.26,44.68
24,51,*,*,*,*,*,*,*,*,*,*,44.148834,46.277036,47.050302,46.369611,46.623336,47.172932,47.165891,47.15,45.66
24,53,*,*,*,*,*,*,*,*,*,*,45.48765,47.578277,48.462914,47.539134,47.781271,48.079423,48.205477,48.86,47.22
24,55,*,*,*,*,*,*,*,*,*,*,46.390847,48.667103,49.619912,48.459928,48.710779,48.79151,49.01647,50.49,48.62
24,57,*,*,*,*,*,*,*,*,*,*,47.145403,49.756487,50.541104,49.323327,49.613719,49.569393,49.715317,51.68,49.21
24,59,*,*,*,*,*,*,*,*,*,*,47.961505,50.791252,51.442231,50.131703,50.457952,50.263975,50.396425,54.04,51.03
24,61,*,*,*,*,*,*,*,*,*,*,48.795467,51.817597,52.40708,50.948815,51.277707,50.874577,50.970166,55.93,*
24,63,*,*,*,*,*,*,*,*,*,*,49.874174,52.986734,53.675516,52.04278,52.28703,51.517332,51.50165,58.13,*
24,65,*,*,*,*,*,*,*,*,*,*,52.066553,54.274612,55.259242,53.415083,53.498801,52.227322,*,59.48,*
24,67,*,*,*,*,*,*,*,*,*,*,54.427782,56.040962,56.994797,54.700812,54.638446,53.669679,*,60.89,*
24,69,*,*,*,*,*,*,*,*,*,*,55.954236,58.169208,59.039005,56.30426,55.527343,55.644652,*,61.92,*
24,71,*,*,*,*,*,*,*,*,*,*,57.39467,59.821426,61.017061,58.174901,56.546815,57.099148,*,63.09,*
24,73,*,*,*,*,*,*,*,*,*,*,58.726331,60.964895,62.533442,59.644438,57.747463,58.072067,*,64.79,*
24,75,*,*,*,*,*,*,*,*,*,*,59.888047,61.913227,63.683436,60.600164,58.771408,58.830633,*,65.06,*
24,77,*,*,*,*,*,*,*,*,*,*,60.877268,62.739161,64.545308,61.269983,59.614186,59.471106,*,*,*
26,3,*,*,*,*,*,*,*,*,*,*,-15.514586,-16.512857,-17.400495,-16.001911,-15.729041,-15.684071,*,*,*
26,5,*,*,*,*,*,*,*,*,*,*,-15.125616,-15.927994,-17.016926,-15.166725,-15.129545,-14.556232,*,*,*
26,7,*,*,*,*,*,*,*,*,*,*,-14.778885,-15.698806,-16.6948,-14.893514,-14.809551,-14.134284,*,*,*
26,9,*,*,*,*,*,*,*,*,*,*,-13.762881,-14.939799,-15.818745,-14.287131,-14.013834,-13.617417,*,*,*
26,11,*,*,*,*,*,*,*,*,*,*,-11.634479,-13.034821,-13.787602,-12.665062,-12.351248,-12.407308,*,*,*
26,13,*,*,*,*,*,*,*,*,*,*,-8.92081,-10.240372,-10.862434,-10.139087,-9.958457,-10.250008,*,*,*
26,15,*,*,*,*,*,*,*,*,*,*,-5.863641,-7.186489,-7.576015,-7.230231,-7.082384,-7.522862,-7.720877,*,*
26,17,*,*,*,*,*,*,*,*,*,*,-2.442882,-4.011951,-4.098163,-4.068762,-3.9188,-4.372037,-4.286045,-5.2,-6.21
26,19,*,*,*,*,*,*,*,*,*,*,1.086581,-0.613414,-0.456813,-0.635436,-0.471949,-0.879956,-0.500334,-1.9,-2.96
26,21,*,*,*,*,*,*,*,*,*,*,4.527588,2.897534,3.224361,2.982935,3.175763,2.843059,3.142847,1.53,0.76
26,23,*,*,4.76609,0.02496,*,*,*,*,*,*,7.426656,6.210926,6.492146,6.365972,6.715244,6.353393,6.442483,4.89,3.14
26,25,9.4698,0.01519,9.44744,0.00924,*,*,*,*,*,*,10.323461,9.429973,9.713656,9.654236,10.188452,9.765839,9.84536,9.03,8.17
26,27,14.07446,0.00187,14.07408,0.00169,*,*,*,*,*,*,13.48602,12.582343,13.136229,13.033502,13.654321,13.39845,13.402983,13.63,12.76
26,29,16.77257,0.00042,16.77224,0.00036,*,*,*,*,*,*,16.315687,15.595133,16.314193,16.132105,16.769156,16.636125,16.661178,16.66,15.18
26,31,19.65058,0.00043,19.65007,0.00038,*,*,*,*,*,*,18.750105,18.346815,19.201614,18.822702,19.409038,19.539149,19.39917,19.53,17.92
26,33,22.71692,0.00199,22.71804,0.00113,*,*,*,*,*,*,21.169022,20.971376,21.988429,21.559444,21.99559,22.375849,22.108264,22.33,20.51
26,35,25.60784,0.24515,25.41268,0.21638,*,*,*,*,*,*,23.685884,23.656338,24.728189,24.254624,24.669792,25.132278,25.008541,25.1,23.37
26,37,27.94312,0.30511,27.73833,0.10143,*,*,*,*,*,*,25.749071,26.367637,27.361635,26.802683,27.321472,27.75788,27.667109,27.63,26.06
26,39,*,*,29.78836,0.35811,*,*,*,*,*,*,27.747152,29.02647,29.985235,29.418219,29.901913,30.372125,30.492511,30.05,28.36
26,41,*,*,*,*,*,*,*,*,*,*,30.118338,31.580505,32.61463,31.990721,32.470078,32.863326,32.910657,32.49,31.35
26,43,*,*,*,*,*,*,*,*,*,*,32.470078,33.569214,34.921971,34.111666,34.658655,34.996032,34.904329,34.69,33.52
26,45,*,*,*,*,*,*,*,*,*,*,34.89238,35.644735,37.114384,36.211319,36.744532,37.203305,37.371144,36.71,36.09
26,47,*,*,*,*,*,*,*,*,*,*,37.282845,38.100429,39.498022,38.56749,38.968558,39.470466,39.747059,39.32,38.13
26,49,*,*,*,*,*,*,*,*,*,*,39.685636,40.283711,42.104195,40.713145,41.000477,41.484587,41.991121,41.33,40.08
26,51,*,*,*,*,*,*,*,*,*,*,41.519103,42.324266,44.240699,42.689722,42.909667,43.318887,43.95453,43.19,42.31
26,53,*,*,*,*,*,*,*,*,*,*,42.749493,44.161908,45.614239,44.342919,44.640054,44.941097,45.356486,44.96,43.84
26,55,*,*,*,*,*,*,*,*,*,*,44.016766,45.745104,46.886371,45.672428,46.079368,46.262413,46.539192,46.21,44.67
26,57,*,*,*,*,*,*,*,*,*,*,45.095688,47.058661,48.032329,46.753189,47.188152,47.236086,47.511736,48.12,46.13
26,59,*,*,*,*,*,*,*,*,*,*,45.9814,48.192394,49.01401,47.653781,48.09932,47.980404,48.212514,49.41,47.29
26,61,*,*,*,*,*,*,*,*,*,*,46.925534,49.350757,50.090823,48.597857,49.004803,48.717573,48.950535,51.58,47.62
26,63,*,*,*,*,*,*,*,*,*,*,48.122181,50.712151,51.481131,49.815973,50.127082,49.767123,49.986938,53.56,*
26,65,*,*,*,*,*,*,*,*,*,*,49.2439,52.281723,53.14232,51.292804,51.44793,51.075402,51.124732,55.13,*
26,67,*,*,*,*,*,*,*,*,*,*,50.331491,53.473463,54.812719,52.818516,52.767355,51.900627,*,56.8,*
26,69,*,*,*,*,*,*,*,*,*,*,51.573828,54.486929,55.8415,53.739559,53.928761,52.64047,*,58.51,*
26,71,*,*,*,*,*,*,*,*,*,*,52.739706,55.799736,56.790984,54.515509,54.600209,53.798818,*,59.93,*
26,73,*,*,*,*,*,*,*,*,*,*,53.912364,57.107485,58.225116,55.748296,55.250505,54.947443,*,61.0,*
26,75,*,*,*,*,*,*,*,*,*,*,55.181496,58.335397,59.592222,56.957067,56.215276,55.97091,*,62.48,*
26,77,*,*,*,*,*,*,*,*,*,*,56.478779,59.444595,60.783531,58.033043,57.104978,56.846352,*,63.66,*
26,79,*,*,*,*,*,*,*,*,*,*,57.65368,60.4325,61.788711,58.967101,57.898047,57.632828,*,65.45,*
28,3,*,*,*,*,*,*,*,*,*,*,-17.387489,-18.584972,-19.384044,-18.306742,-17.590587,-17.628241,*,*,*
28,5,*,*,*,*,*,*,*,*,*,*,-17.255051,-18.263849,-19.066767,-18.082883,-17.481247,-17.457502,*,*,*
28,7,*,*,*,*,*,*,*,*,*,*,-16.232777,-17.350683,-18.221152,-17.182801,-16.570586,-16.671176,*,*,*
28,9,*,*,*,*,*,*,*,*,*,*,-14.96796,-16.198414,-17.082261,-15.765106,-15.232996,-15.204339,*,*,*
28,11,*,*,*,*,*,*,*,*,*,*,-13.455546,-14.721867,-15.520239,-14.161419,-13.82849,-13.678742,*,*,*
28,13,*,*,*,*,*,*,*,*,*,*,-10.592216,-12.213245,-12.905065,-11.861653,-11.030219,-11.661952,*,*,*
28,15,*,*,*,*,*,*,*,*,*,*,-7.669329,-9.163171,-9.847479,-9.065888,-8.315,-9.205629,*,*,*
28,17,*,*,*,*,*,*,*,*,*,*,-4.946354,-6.314875,-6.734929,-6.31989,-6.186774,-6.669966,-6.631113,*,*
28,19,*,*,*,*,*,*,*,*,*,*,-1.578812,-3.172171,-3.245374,-3.214902,-3.067156,-3.584548,-3.105728,-4.53,-6.77
28,21,*,*,*,*,*,*,*,*,*,*,1.597942,0.012588,0.141474,-0.06448,0.08585,-0.556581,0.024984,-1.65,-2.86
28,23,*,*,*,*,*,*,*,*,*,*,3.975069,2.753148,2.814878,2.695713,3.00843,2.28785,2.77159,1.48,-0.34
28,25,*,*,4.00621,0.0267,*,*,*,*,*,*,6.466588,5.484063,5.50666,5.517693,6.032965,5.349058,5.799513,4.92,2.51
28,27,8.9682,0.01113,8.96626,0.00174,*,*,*,*,*,*,10.105826,8.693291,9.276942,9.066782,9.50378,9.136707,9.632755,8.93,7.1
28,29,13.18054,0.00187,13.18047,0.00055,*,*,*,*,*,*,13.344819,11.903285,12.607268,12.388485,12.731367,12.657434,13.071055,12.78,11.95
28,31,15.55346,0.00054,15.55281,0.00026,*,*,*,*,*,*,15.724921,14.72293,15.164992,15.122355,15.48893,15.35563,15.720243,16.16,14.29
28,33,18.13572,0.00057,18.13504,0.00033,*,*,*,*,*,*,18.03509,17.345965,17.853296,17.725175,18.169119,18.032326,18.219287,18.03,16.62
28,35,21.16911,0.02,21.17022,0.00265,*,*,*,*,*,*,20.320086,20.022002,20.77913,20.474629,20.837774,21.046699,21.072632,20.87,19.35
28,37,24.15816,0.16813,24.068,0.00433,*,*,*,*,*,*,22.647106,22.709228,23.677016,23.179168,23.450118,23.960351,24.301407,23.86,22.19
28,39,27.44267,0.24328,27.10273,0.00587,*,*,*,*,*,*,24.805866,25.361279,26.379863,25.70677,26.030078,26.621424,27.186741,26.14,25.12
28,41,28.86424,0.41559,28.94643,0.27031,*,*,*,*,*,*,26.786363,27.912325,29.008753,28.244659,28.625221,29.258805,29.740046,28.49,26.54
28,43,*,*,*,*,*,*,*,*,*,*,28.899836,30.283016,31.522882,30.750955,31.194737,31.397976,31.767948,30.68,28.79
28,45,*,*,*,*,*,*,*,*,*,*,31.258442,32.240452,33.483976,32.777658,33.274413,33.26693,33.636464,33.02,31.21
28,47,*,*,*,*,*,*,*,*,*,*,34.139025,34.301061,35.900752,34.957175,35.289728,35.600585,36.156349,35.28,33.91
28,49,*,*,*,*,*,*,*,*,*,*,36.93187,36.694269,38.697969,37.579367,37.622026,38.159606,38.99438,37.23,37.15
28,51,*,*,*,*,*,*,*,*,*,*,38.769598,38.832415,40.597867,39.578748,39.670789,40.268865,41.039693,39.23,39.41
28,53,*,*,*,*,*,*,*,*,*,*,39.997027,40.697153,42.052729,40.988779,41.308052,41.716905,42.233381,40.9,40.55
28,55,*,*,*,*,*,*,*,*,*,*,41.257098,42.28896,43.423177,42.209493,42.677662,42.93884,43.30735,43.03,41.97
28,57,*,*,*,*,*,*,*,*,*,*,42.450166,43.632652,44.655646,43.302927,43.856521,43.978809,44.261252,44.13,42.94
28,59,*,*,*,*,*,*,*,*,*,*,43.417986,44.873715,45.71788,44.296811,44.840959,44.785518,45.035927,45.82,44.47
28,61,*,*,*,*,*,*,*,*,*,*,44.44567,46.158858,46.892255,45.361678,45.835487,45.625288,45.886868,47.08,45.59
28,63,*,*,*,*,*,*,*,*,*,*,45.715812,47.625706,48.385854,46.669636,47.0608,46.825797,47.14695,49.16,46.77
28,65,*,*,*,*,*,*,*,*,*,*,46.665119,49.225875,50.06498,48.179056,48.47435,48.355112,48.390713,50.96,*
28,67,*,*,*,*,*,*,*,*,*,*,47.421343,50.700081,51.747354,49.757031,49.890092,49.551809,*,52.68,*
28,69,*,*,*,*,*,*,*,*,*,*,48.60379,51.593376,53.449576,51.172388,51.260229,50.251401,*,54.31,*
28,71,*,*,*,*,*,*,*,*,*,*,49.847471,52.491824,54.585598,51.900688,52.283635,51.161997,*,55.77,*
28,73,*,*,*,*,*,*,*,*,*,*,51.009946,53.835679,55.203301,52.600752,52.61193,52.396427,*,57.11,*
28,75,*,*,*,*,*,*,*,*,*,*,52.186052,55.16466,56.16532,53.802707,53.05019,53.59306,*,58.51,*
28,77,*,*,*,*,*,*,*,*,*,*,53.340893,56.415759,57.362714,54.953154,53.967626,54.670863,*,59.84,*
28,79,*,*,*,*,*,*,*,*,*,*,54.368963,57.540095,58.460921,55.968882,54.868615,55.627684,*,61.62,*
28,81,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,63.14,*
30,7,*,*,*,*,*,*,*,*,*,*,-17.160437,-18.364892,-19.225264,-18.071295,-17.599587,-17.52225,*,*,*
30,9,*,*,*,*,*,*,*,*,*,*,-15.899508,-17.203615,-18.058236,-16.722596,-16.317319,-16.22063,*,*,*
30,11,*,*,*,*,*,*,*,*,*,*,-14.785769,-15.876809,-16.734402,-15.197372,-14.877896,-14.673084,*,*,*
30,13,*,*,*,*,*,*,*,*,*,*,-13.016067,-14.133527,-14.993125,-13.667537,-13.896254,-13.352356,*,*,*
30,15,*,*,*,*,*,*,*,*,*,*,-10.292785,-11.511093,-12.333934,-11.361343,-11.621068,-11.419388,*,*,*
30,17,*,*,*,*,*,*,*,*,*,*,-7.569691,-8.526845,-9.571468,-8.67615,-8.319954,-9.036352,*,*,*
30,19,*,*,*,*,*,*,*,*,*,*,-5.138469,-5.591836,-6.942637,-5.948027,-5.550821,-6.325864,*,*,*
30,21,*,*,*,*,*,*,*,*,*,*,-3.024431,-2.933848,-4.385505,-3.418879,-2.979092,-3.666823,-3.579954,-6.91,-6.36
30,23,*,*,*,*,*,*,*,*,*,*,-1.013091,-0.651212,-1.733336,-1.187364,-0.572657,-1.442152,-1.38292,-4.19,-4.06
30,25,*,*,*,*,*,*,*,*,*,*,1.135524,1.77458,1.057713,1.215539,1.982055,1.051765,0.911276,-1.49,-1.18
30,27,*,*,*,*,*,*,*,*,*,*,3.437929,4.669325,3.488246,3.916562,4.753936,3.764221,3.531001,1.44,0.68
30,29,5.75647,0.03719,5.70966,0.00084,*,*,*,*,*,*,5.868144,7.407228,5.826734,6.692425,7.58777,6.632646,6.449766,5.11,5.17
30,31,9.76777,0.01628,9.77014,0.0159,*,*,*,*,*,*,8.431088,9.910251,8.549616,9.504594,10.480802,9.757424,9.458488,8.74,9.77
30,33,12.57007,0.00157,12.56943,0.00156,*,*,*,*,*,*,10.856194,12.323566,11.369016,12.188838,13.133482,12.737268,12.350659,12.49,12.07
30,35,14.97698,0.00069,14.97719,0.00065,*,*,*,*,*,*,13.291315,14.730904,13.998722,14.753741,15.540888,15.478635,15.10357,14.69,14.21
30,37,17.33233,0.00081,17.33257,0.00075,*,*,*,*,*,*,15.510176,17.151865,16.139193,17.122563,17.859118,17.907775,17.657312,17.02,16.51
30,39,19.25323,0.00305,19.25311,0.003,*,*,*,*,*,*,17.503797,19.528299,18.209348,19.380196,20.117859,20.220825,20.061907,19.69,18.9
30,41,21.92619,0.01085,21.92807,0.00457,*,*,*,*,*,*,19.719601,21.805211,20.529195,21.636518,22.326371,22.572456,22.372402,22.14,21.15
30,43,24.78449,0.37021,24.76512,0.00291,*,*,*,*,*,*,22.063465,23.996116,23.119712,23.821212,24.487769,25.164649,24.962359,24.23,23.96
30,45,*,*,27.0287,0.00311,*,*,*,*,*,*,24.248904,26.323996,26.086997,26.248112,26.620596,27.976859,27.757269,26.58,26.02
30,47,*,*,*,*,*,*,*,*,*,*,25.729986,28.554191,28.271456,28.441785,28.712757,30.252374,29.867036,28.67,27.94
30,49,*,*,*,*,*,*,*,*,*,*,27.128122,30.469787,29.684785,30.261478,30.769452,31.956711,31.378392,30.71,29.26
30,51,*,*,*,*,*,*,*,*,*,*,29.042342,32.342087,31.694012,32.201234,32.748119,33.687874,33.092717,32.74,31.51
30,53,*,*,*,*,*,*,*,*,*,*,30.922978,34.123207,34.085049,34.047179,34.57392,35.396207,34.861931,34.48,33.19
30,55,*,*,*,*,*,*,*,*,*,*,32.523392,35.756185,35.969346,35.612648,36.276361,36.629125,36.283869,36.72,35.09
30,57,*,*,*,*,*,*,*,*,*,*,33.948402,37.307183,37.445196,36.962215,37.743771,37.67417,37.520985,39.02,36.87
30,59,*,*,*,*,*,*,*,*,*,*,35.221954,38.762555,38.981587,38.208947,38.85385,38.713999,38.595705,41.43,38.14
30,61,*,*,*,*,*,*,*,*,*,*,36.529123,40.180943,40.835083,39.479912,39.85891,39.724849,39.762284,43.3,40.55
30,63,*,*,*,*,*,*,*,*,*,*,38.649439,41.685309,42.761903,40.994196,41.067311,41.133446,41.764234,44.49,42.22
30,65,*,*,*,*,*,*,*,*,*,*,41.540094,43.325993,44.420325,42.535248,42.495953,42.8895,44.597009,46.03,45.16
30,67,*,*,*,*,*,*,*,*,*,*,43.827629,45.215011,45.93094,44.066607,43.968873,44.834784,46.617973,47.74,*
30,69,*,*,*,*,*,*,*,*,*,*,45.146345,47.415069,47.416417,45.716378,45.385292,46.776881,47.596718,49.44,*
30,71,*,*,*,*,*,*,*,*,*,*,46.259642,49.236154,49.177419,47.761062,46.777889,48.154048,48.555712,50.83,46.95
30,73,*,*,*,*,*,*,*,*,*,*,47.437048,50.486583,51.164308,49.560096,48.504458,49.110137,49.585905,52.01,48.66
30,75,*,*,*,*,*,*,*,*,*,*,48.62485,51.68607,52.807723,50.690183,50.169148,50.089932,50.732273,53.36,*
30,77,*,*,*,*,*,*,*,*,*,*,49.77184,52.855769,54.265737,51.778095,51.344997,51.04389,51.876328,54.89,*
30,79,*,*,*,*,*,*,*,*,*,*,50.914268,53.990891,55.789913,52.866919,52.385882,51.879931,52.870988,56.02,*
30,81,*,*,*,*,*,*,*,*,*,*,52.102626,55.135577,57.058268,53.967605,53.324738,52.665788,*,57.56,*
30,83,*,*,*,*,*,*,*,*,*,*,53.14275,56.327534,58.02203,55.053314,54.1503,53.550248,*,58.86,*
30,85,*,*,*,*,*,*,*,*,*,*,53.918675,57.394953,58.704572,55.98097,54.662097,54.569565,*,*,*
